sample,ko00010,ko00020,ko00030,ko00040,ko00051,ko00052,ko00053,ko00061,ko00071,ko00072,ko00100,ko00120,ko00121,ko00130,ko00140,ko00190,ko00195,ko00220,ko00230,ko00232,ko00240,ko00250,ko00253,ko00260,ko00261,ko00270,ko00280,ko00281,ko00290,ko00300,ko00310,ko00311,ko00330,ko00332,ko00333,ko00340,ko00350,ko00360,ko00361,ko00362,ko00363,ko00364,ko00365,ko00380,ko00400,ko00401,ko00404,ko00405,ko00410,ko00430,ko00440,ko00450,ko00460,ko00471,ko00472,ko00473,ko00480,ko00500,ko00510,ko00511,ko00513,ko00514,ko00515,ko00520,ko00521,ko00522,ko00523,ko00524,ko00525,ko00531,ko00540,ko00550,ko00561,ko00562,ko00563,ko00564,ko00565,ko00571,ko00590,ko00591,ko00592,ko00600,ko00603,ko00604,ko00620,ko00621,ko00622,ko00623,ko00624,ko00625,ko00626,ko00627,ko00630,ko00633,ko00640,ko00642,ko00643,ko00650,ko00660,ko00670,ko00680,ko00710,ko00720,ko00730,ko00740,ko00750,ko00760,ko00770,ko00780,ko00785,ko00790,ko00791,ko00830,ko00860,ko00900,ko00901,ko00902,ko00903,ko00906,ko00908,ko00909,ko00910,ko00920,ko00930,ko00940,ko00941,ko00943,ko00944,ko00945,ko00950,ko00960,ko00965,ko00966,ko00970,ko00980,ko00981,ko00982,ko00983,ko00984,ko01040,ko01051,ko01052,ko01053,ko01054,ko01055,ko01056,ko01057,ko01059,ko01062,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01212,ko01220,ko01230,ko01501,ko01502,ko01503,ko01521,ko01523,ko01524,ko02010,ko02020,ko02024,ko02025,ko02026,ko02030,ko02040,ko02060,ko03008,ko03010,ko03013,ko03015,ko03018,ko03020,ko03022,ko03030,ko03050,ko03060,ko03070,ko03320,ko03410,ko03420,ko03430,ko03440,ko03450,ko03460,ko04011,ko04013,ko04014,ko04016,ko04022,ko04024,ko04066,ko04068,ko04070,ko04071,ko04072,ko04080,ko04110,ko04112,ko04113,ko04115,ko04122,ko04138,ko04140,ko04141,ko04142,ko04144,ko04145,ko04146,ko04150,ko04151,ko04152,ko04210,ko04211,ko04212,ko04213,ko04214,ko04215,ko04216,ko04217,ko04260,ko04261,ko04371,ko04530,ko04612,ko04614,ko04621,ko04622,ko04623,ko04626,ko04657,ko04659,ko04666,ko04714,ko04721,ko04723,ko04724,ko04726,ko04727,ko04728,ko04910,ko04911,ko04912,ko04914,ko04915,ko04917,ko04918,ko04919,ko04920,ko04921,ko04922,ko04924,ko04925,ko04928,ko04930,ko04931,ko04932,ko04934,ko04940,ko04960,ko04961,ko04962,ko04964,ko04970,ko04971,ko04972,ko04973,ko04974,ko04976,ko04978,ko04979,ko05010,ko05012,ko05014,ko05016,ko05020,ko05030,ko05031,ko05034,ko05100,ko05110,ko05111,ko05120,ko05132,ko05133,ko05134,ko05142,ko05143,ko05145,ko05146,ko05150,ko05152,ko05160,ko05161,ko05162,ko05163,ko05164,ko05165,ko05166,ko05167,ko05168,ko05169,ko05200,ko05203,ko05204,ko05205,ko05206,ko05210,ko05211,ko05215,ko05219,ko05222,ko05225,ko05230,ko05231,ko05322,ko05340,ko05410,ko05414,ko05416,ko05418
DINP_high_wk40_inoculum_d0_A,20882,3878,7017,1438,13874,13389,232,1630,2223,744,0,1127,1127,1367,52,7073,3190,1577,20529,0,18424,7117,0,5200,1261,6691,2532,373,768,4078,854,980,1959,50,904,444,2213,479,51,2174,0,24,0,436,1169,472,0,1,136,1560,255,2240,2063,1606,24,1536,2695,28132,0,1057,240,24,24,24718,2514,0,1223,893,591,444,496,10133,4794,1278,0,6088,0,0,0,0,372,1118,750,240,10601,419,422,24,24,1453,1369,1222,3830,127,4662,372,5,3900,936,3125,7006,5463,6148,3835,5071,629,3840,2738,1008,37,1492,48,937,1511,5359,0,0,83,1,396,1,1103,2046,139,935,0,0,169,0,421,470,0,48,11120,937,59,937,3572,0,879,211,0,3,372,667,0,0,0,0,136292,48277,36480,36724,20119,1952,2002,2975,18281,6342,3162,3118,0,1189,1863,78818,34884,29891,1672,4105,1231,758,42925,429,22512,768,0,6372,2407,1,7073,0,5223,5592,131,4346,3876,9018,9050,0,0,2,1,0,1866,404,404,1438,27,421,0,24,1,0,4404,0,0,2008,24,0,396,537,0,0,517,0,49,444,0,3,1339,1167,2,0,412,971,404,404,0,0,25,0,704,35,0,492,25,25,0,25,0,0,838,0,839,0,73,404,0,25,25,430,1182,405,49,0,2589,0,404,0,396,467,0,371,396,404,404,0,823,404,404,404,405,405,404,404,1,397,0,2,1,0,0,0,0,2,68,6206,73,48,119,884,0,0,0,91,1559,1188,0,0,0,0,0,396,1,0,0,0,598,396,24,429,910,0,371,25,25,0,203,2566,24,0,845,0,0,0,908
DINP_high_wk40_inoculum_d0_B,21815,3769,7008,1233,14284,13801,207,1377,2292,800,0,1173,1173,1349,14,7103,3250,1379,21008,0,18771,7079,0,4995,1236,6380,2542,401,532,4064,859,1052,1867,14,874,146,2258,436,16,2165,0,7,0,450,916,427,0,0,68,1617,233,2187,2023,1627,6,1610,2875,29513,0,990,255,6,6,25849,2582,0,1254,920,594,472,431,10315,4856,1216,0,6263,0,0,0,0,399,1060,744,255,10540,412,414,7,7,1482,1431,1256,3621,116,4479,399,5,3858,849,3179,6999,5575,5957,3805,5387,577,3947,2643,904,38,1440,13,987,1521,5442,0,0,51,0,406,0,1008,1864,92,849,0,0,181,0,413,426,0,13,11395,988,44,987,3681,0,866,111,0,2,399,696,0,0,0,0,136010,47343,35907,35977,19937,1529,1779,2925,17140,6391,2970,3128,0,1218,1943,78598,33186,30060,1565,4041,899,199,45972,442,23102,805,0,6527,2468,1,7149,0,5238,5306,64,4432,3871,9084,9175,0,0,1,1,0,1944,435,435,1504,8,413,0,6,1,0,4284,1,0,2038,6,0,406,552,0,0,496,0,13,418,0,2,1340,1214,2,0,385,886,435,435,0,0,7,0,679,37,0,431,7,7,0,8,0,0,823,0,823,0,20,435,0,7,7,442,1270,435,14,0,2682,0,435,0,406,424,0,398,406,435,435,0,846,435,435,435,435,435,435,435,1,407,0,1,1,0,0,0,0,1,73,6429,20,13,31,890,0,0,0,79,1673,1218,0,0,0,0,0,406,1,0,0,0,624,406,7,442,650,0,398,7,7,0,218,2676,6,0,907,0,0,0,897
DINP_high_wk40_inoculum_d0_C,20970,3870,7020,1421,13934,13423,237,1616,2230,748,0,1130,1130,1366,47,7076,3193,1559,20570,0,18446,7106,0,5182,1257,6670,2538,376,744,4076,854,986,1955,47,903,414,2217,479,49,2171,0,22,0,439,1146,468,0,1,131,1565,253,2240,2058,1606,22,1542,2710,28273,0,1048,241,22,22,24836,2520,0,1226,895,591,445,487,10146,4800,1274,0,6102,0,0,0,0,374,1109,747,241,10606,418,421,22,22,1457,1375,1225,3811,126,4654,374,8,3897,926,3127,7001,5469,6132,3830,5095,624,3849,2730,1001,37,1489,44,941,1508,5366,0,0,80,0,396,0,1096,2033,134,927,0,0,169,0,420,466,0,44,11139,941,58,941,3580,0,878,201,0,4,373,669,0,0,0,0,136264,48180,36454,36662,20113,1907,1990,2970,18171,6348,3142,3120,0,1191,1869,78798,34720,29897,1659,4097,1197,704,43266,430,22549,771,0,6381,2410,2,7074,0,5219,5557,125,4351,3874,9016,9054,0,0,2,2,0,1873,406,406,1445,26,420,0,22,2,0,4389,0,0,2012,22,0,396,537,0,0,516,0,46,441,0,4,1338,1171,3,0,411,962,406,406,0,0,24,0,701,35,0,486,24,24,0,24,0,0,835,0,835,0,68,406,0,24,24,432,1190,407,46,0,2597,0,406,0,396,462,0,373,397,406,406,0,823,406,406,406,407,407,406,406,2,398,0,2,2,0,0,0,0,2,69,6222,68,44,110,883,0,0,0,90,1571,1191,0,0,0,0,0,396,2,0,0,0,600,396,22,430,884,0,373,24,24,0,204,2575,22,0,850,0,0,0,905
DINP_high_wk40_inoculum_d0_D,20013,4213,6766,1390,13375,12980,262,1820,2149,684,32,1020,1020,1539,338,7365,3122,1863,20162,0,17857,7037,0,5470,1308,6889,2676,345,1038,4221,866,930,2094,99,998,644,2318,591,40,2032,0,16,0,500,1831,601,0,95,266,1479,403,2350,1925,1565,15,1524,2523,26328,0,1733,534,15,15,23858,2529,0,1233,870,626,897,1004,9888,4511,1258,0,6033,32,32,0,0,342,1635,1042,534,10468,372,409,47,15,1382,1313,1107,4386,237,4696,342,15,3901,1026,3211,6887,5265,6207,3864,4881,747,3795,3062,1328,131,1811,31,917,1980,5302,0,0,66,32,388,63,1189,2216,107,872,0,0,154,0,438,535,0,62,10888,917,51,917,3451,0,977,187,0,38,340,669,0,0,0,32,138588,50703,36910,38406,20486,2443,2162,2808,19666,6852,3015,3523,0,1252,1817,74352,32977,29316,1767,3944,1078,517,39828,419,22013,761,0,6535,2326,3,6806,0,5207,5711,129,4294,3792,8568,8682,0,0,35,35,0,1887,369,369,1471,116,438,0,15,3,0,4294,1,0,2035,15,0,420,958,0,0,559,0,96,482,0,70,1358,1189,38,0,365,1031,369,369,0,0,50,11,715,34,0,452,50,50,0,18,0,0,835,0,867,0,143,369,0,50,50,391,1085,401,65,0,2537,0,369,0,388,465,0,339,420,369,369,0,801,369,369,369,401,391,369,369,3,391,0,35,35,0,0,0,0,5,64,6210,112,62,139,948,0,11,0,77,1441,1168,0,0,0,0,0,388,3,0,0,0,605,388,15,419,817,0,339,50,18,0,217,2554,47,0,776,0,0,0,963
DINP_high_wk40_inoculum_d0_E,22072,3736,7004,1175,14380,13925,191,1294,2304,814,0,1187,1187,1343,4,7111,3271,1323,21146,0,18883,7078,0,4937,1231,6289,2534,407,469,4061,857,1073,1835,4,860,65,2268,416,4,2161,0,2,0,447,844,414,0,0,45,1633,226,2167,2014,1636,2,1631,2925,29890,0,974,259,2,2,26153,2601,0,1263,928,596,481,415,10372,4873,1198,0,6314,0,0,0,0,407,1047,745,259,10512,410,411,2,2,1488,1447,1263,3559,113,4416,407,1,3841,827,3197,7002,5612,5903,3801,5480,564,3975,2617,868,37,1422,3,1001,1526,5467,0,0,41,0,409,0,978,1807,79,827,0,0,185,0,410,414,0,3,11480,1001,39,1001,3713,0,858,84,0,0,407,705,0,0,0,0,135936,47092,35708,35757,19873,1417,1701,2910,16832,6402,2922,3128,0,1226,1966,78563,32744,30112,1536,4027,812,52,46764,446,23290,816,0,6576,2489,0,7179,0,5248,5239,44,4460,3873,9115,9222,0,0,0,0,0,1966,444,444,1521,2,411,0,2,0,0,4256,0,0,2046,2,0,409,557,0,0,487,0,3,412,0,0,1341,1225,0,0,375,864,444,444,0,0,2,0,673,37,0,415,2,2,0,2,0,0,820,0,820,0,5,444,0,2,2,446,1295,444,3,0,2710,0,444,0,409,414,0,407,409,444,444,0,854,444,444,444,444,444,444,444,0,409,0,0,0,0,0,0,0,0,74,6495,5,3,8,893,0,0,0,76,1703,1226,0,0,0,0,0,409,0,0,0,0,631,409,2,446,582,0,407,2,2,0,222,2708,2,0,925,0,0,0,895
DINP_high_wk40_inoculum_d0_F,21840,3801,6959,1183,14242,13823,192,1341,2284,799,5,1166,1166,1373,56,7158,3256,1388,21043,0,18764,7074,0,5000,1242,6344,2553,400,538,4087,858,1059,1863,15,878,128,2282,435,4,2140,0,2,0,455,978,440,0,16,72,1615,253,2186,1996,1629,2,1624,2881,29451,0,1097,309,2,2,25896,2597,0,1262,923,601,557,510,10318,4819,1199,0,6291,5,5,0,0,400,1144,797,309,10486,403,409,7,2,1472,1431,1241,3672,133,4430,400,1,3844,852,3209,6985,5572,5929,3810,5424,589,3958,2679,929,53,1478,4,993,1607,5450,0,0,40,6,407,11,1000,1848,78,825,0,0,182,0,414,429,0,9,11421,993,38,993,3685,0,876,89,0,6,400,703,0,0,0,5,136351,47593,35811,36101,19943,1542,1741,2886,17170,6482,2917,3195,0,1235,1952,77830,32581,30007,1565,4008,819,63,45922,443,23168,812,0,6594,2472,0,7132,0,5248,5292,49,4446,3861,9040,9155,0,0,6,6,0,1963,436,436,1520,18,414,0,2,0,0,4251,0,0,2047,2,0,412,628,0,0,495,0,15,421,0,11,1344,1224,6,0,369,883,436,436,0,0,7,2,677,36,0,414,7,7,0,2,0,0,823,0,828,0,22,436,0,7,7,438,1271,441,9,0,2693,0,436,0,407,418,0,399,412,436,436,0,850,436,436,436,441,439,436,436,0,407,0,6,6,0,0,0,0,0,73,6480,16,9,20,904,0,2,0,74,1671,1220,0,0,0,0,0,407,0,0,0,0,630,407,2,443,592,0,399,7,2,0,223,2697,7,0,908,0,0,0,906
DINP_high_wk40_inoculum_d0_G,22001,3757,6991,1178,14345,13892,194,1312,2298,809,2,1180,1180,1353,20,7126,3265,1344,21113,0,18842,7073,0,4957,1234,6309,2542,405,489,4069,857,1068,1846,7,867,84,2273,423,4,2153,0,2,0,450,887,422,0,5,54,1627,235,2175,2008,1633,2,1629,2911,29758,0,1013,275,2,2,26079,2600,0,1263,926,597,505,444,10354,4856,1199,0,6306,2,2,0,0,405,1077,761,275,10508,408,410,3,2,1483,1442,1256,3595,119,4423,405,2,3842,834,3200,6995,5598,5912,3803,5461,571,3970,2637,889,43,1441,3,998,1550,5461,0,0,41,2,408,3,986,1821,78,826,0,0,184,0,412,419,0,5,11459,998,39,998,3704,0,864,85,0,3,404,704,0,0,0,2,136068,47247,35751,35869,19899,1454,1717,2902,16936,6429,2919,3150,0,1229,1961,78326,32683,30075,1544,4020,812,52,46526,445,23245,814,0,6580,2482,0,7161,0,5247,5251,46,4455,3868,9088,9197,0,0,2,2,0,1965,441,441,1521,8,412,0,2,0,0,4252,0,0,2047,2,0,410,579,0,0,490,0,7,415,0,4,1342,1225,2,0,374,870,441,441,0,0,4,1,674,37,0,415,4,4,0,2,0,0,820,0,822,0,10,441,0,4,4,443,1287,443,5,0,2704,0,441,0,408,414,0,404,410,441,441,0,852,441,441,441,443,442,441,441,0,408,0,2,2,0,0,0,0,1,74,6489,9,5,11,896,0,1,0,75,1694,1224,0,0,0,0,0,408,0,0,0,0,630,408,2,445,584,0,404,4,2,0,222,2704,3,0,920,0,0,0,898
DINP_high_wk40_control_d2_A,18987,4130,6980,1804,12967,12566,261,2107,2081,631,7,1028,1028,1429,174,7069,3073,1991,19583,0,17705,7194,0,5621,1317,7280,2527,316,1260,4128,845,839,2140,123,975,1037,2147,569,110,2180,0,55,0,419,1745,575,0,20,282,1441,320,2341,2120,1564,55,1399,2333,25217,0,1300,266,55,55,22428,2392,0,1167,841,589,476,713,9762,4625,1386,0,5759,7,7,0,0,316,1327,818,266,10658,426,433,62,55,1382,1243,1141,4314,167,4987,316,0,3978,1118,3047,7011,5232,6508,3900,4464,747,3632,2967,1248,48,1630,110,843,1583,5198,0,0,139,7,377,13,1288,2402,223,1085,0,0,143,0,439,562,0,117,10587,843,84,843,3356,0,920,395,0,7,316,613,0,0,0,7,137194,50435,37555,38366,20490,2834,2423,3043,20638,6330,3503,3166,0,1149,1712,78502,37764,29519,1903,4207,1834,1770,36559,406,21376,699,0,6124,2286,0,6902,0,5204,6171,256,4183,3879,8841,8775,0,0,7,7,0,1726,344,344,1320,75,439,0,55,0,0,4622,0,0,1955,55,0,384,584,0,0,558,0,123,501,0,13,1341,1084,7,0,452,1140,344,344,0,0,62,2,757,29,0,598,62,62,0,55,0,0,871,0,878,0,185,344,0,62,62,400,1004,351,117,0,2410,0,344,0,377,549,0,316,384,344,344,0,783,344,344,344,351,349,344,344,0,377,0,7,7,0,0,0,0,0,57,5805,178,117,289,887,0,2,0,112,1320,1132,0,0,0,0,0,377,0,0,0,0,556,377,55,406,1387,0,316,62,55,0,179,2361,62,0,717,0,0,0,942
DINP_high_wk40_control_d2_B,19169,4429,6597,1416,12803,12644,231,1945,2067,631,51,951,951,1643,525,7529,3082,2089,19811,0,17483,7057,0,5685,1353,7059,2715,316,1293,4313,863,882,2170,136,1050,876,2360,639,35,1968,0,17,0,515,2293,689,0,152,351,1414,494,2395,1870,1549,17,1499,2367,24725,0,2168,709,17,17,22887,2516,0,1229,852,645,1168,1348,9713,4317,1257,0,5960,51,51,0,0,315,1988,1234,709,10330,349,401,68,17,1318,1255,1026,4776,306,4710,315,1,3904,1122,3262,6849,5143,6295,3908,4701,837,3730,3279,1525,181,1990,34,893,2276,5250,0,0,63,51,383,102,1255,2345,108,868,0,0,143,0,451,587,0,85,10708,893,46,893,3359,0,1033,210,0,51,315,663,0,0,0,51,140030,52485,37156,39568,20682,2907,2261,2729,20879,7121,3016,3749,0,1285,1774,71882,32535,28998,1887,3893,1127,592,36586,412,21655,749,0,6617,2277,0,6669,0,5229,5944,148,4254,3762,8346,8483,0,0,51,51,0,1876,344,344,1464,170,451,0,17,0,0,4302,0,0,2035,17,0,434,1209,0,0,577,0,136,519,0,102,1371,1184,51,0,338,1100,344,344,0,0,68,17,736,29,0,451,68,68,0,17,0,0,851,0,902,0,203,344,0,68,68,361,1004,395,85,0,2483,0,344,0,383,485,0,315,434,344,344,0,795,344,344,344,395,378,344,344,0,383,0,51,51,0,0,0,0,0,57,6170,153,85,186,993,0,17,0,74,1320,1150,0,0,0,0,0,383,0,0,0,0,606,383,17,412,870,0,315,68,17,0,223,2517,68,0,717,0,0,0,1010
DINP_high_wk40_control_d2_C,18698,4372,6737,1643,12691,12433,257,2118,2045,607,35,958,958,1576,417,7354,3051,2141,19519,0,17403,7118,0,5752,1350,7276,2649,304,1383,4253,856,835,2202,147,1039,1062,2266,637,77,2047,0,38,0,478,2210,668,0,106,358,1399,442,2401,1975,1544,38,1431,2276,24299,0,1889,546,38,38,22236,2443,0,1194,836,624,911,1151,9648,4399,1330,0,5811,35,35,0,0,303,1778,1088,546,10478,379,416,73,38,1328,1224,1053,4705,262,4894,303,3,3950,1157,3161,6907,5123,6454,3917,4476,828,3649,3210,1475,134,1887,76,853,2026,5195,0,0,104,35,377,71,1310,2447,169,982,0,0,138,0,450,597,0,111,10541,853,66,853,3310,0,1000,319,0,36,303,633,0,0,0,35,139148,52163,37564,39474,20700,3063,2422,2862,21288,6820,3270,3539,0,1225,1717,74311,35116,29106,1938,4031,1520,1250,35272,404,21288,715,0,6373,2252,1,6714,0,5211,6145,216,4190,3804,8487,8527,0,0,36,36,0,1788,330,330,1385,145,450,0,38,1,0,4465,0,0,1994,38,0,412,981,0,0,581,0,147,523,0,72,1360,1129,36,0,391,1151,330,330,0,0,74,12,754,28,0,529,74,74,0,38,0,0,864,0,899,0,220,330,0,74,74,369,965,366,112,0,2416,0,330,0,377,526,0,303,412,330,330,0,780,330,330,330,366,354,330,330,1,377,0,36,36,0,0,0,0,1,55,5942,185,111,260,952,0,12,0,93,1271,1130,0,0,0,0,0,377,1,0,0,0,577,377,38,404,1165,0,303,74,38,0,201,2413,73,0,690,0,0,0,990
DINP_high_wk40_control_d2_D,17328,4834,6384,1609,11842,11825,265,2379,1924,516,78,810,810,1809,815,7744,2961,2561,18947,0,16618,7053,0,6150,1425,7571,2815,259,1805,4451,868,757,2381,218,1163,1400,2396,776,63,1868,0,31,0,550,3146,849,0,234,539,1280,645,2535,1805,1495,30,1404,2013,21538,0,2825,944,30,30,20795,2450,0,1201,803,671,1526,1865,9300,4001,1309,0,5715,78,78,0,0,258,2505,1495,944,10259,319,398,109,30,1219,1133,890,5493,413,4933,258,3,3954,1305,3279,6767,4855,6565,3972,4182,999,3567,3663,1912,258,2312,61,819,2673,5107,0,0,86,78,366,156,1435,2693,138,916,0,0,117,0,475,693,0,139,10205,820,55,820,3134,0,1132,308,0,79,258,632,0,0,0,78,142304,55652,38130,41843,21180,3832,2638,2648,23392,7489,3123,4078,0,1307,1646,68366,32940,28343,2106,3840,1395,1052,30229,390,20585,702,0,6587,2143,1,6369,0,5210,6405,225,4115,3702,7908,8044,0,0,79,79,0,1803,281,281,1414,266,475,0,30,1,0,4362,0,0,2021,30,0,444,1552,0,0,633,0,217,583,0,157,1387,1148,79,0,328,1252,281,281,0,0,109,26,778,24,0,489,109,109,0,31,0,0,871,0,949,0,326,281,0,109,109,312,820,359,140,0,2332,0,281,0,366,535,0,257,444,281,281,0,755,281,281,281,359,333,281,281,1,367,0,79,79,0,0,0,0,1,47,5925,248,139,308,1044,0,26,0,77,1081,1100,0,0,0,0,0,366,1,0,0,0,585,366,31,390,1102,0,257,109,31,0,218,2380,108,0,586,0,0,0,1074
DINP_high_wk40_control_d2_E,19899,4216,6744,1396,13225,12968,222,1793,2129,678,33,1021,1021,1542,352,7370,3131,1880,20132,0,17871,7079,0,5484,1318,6883,2646,339,1077,4227,859,927,2079,100,993,684,2313,573,35,2042,0,17,0,486,1858,605,0,98,264,1474,406,2329,1936,1574,17,1522,2508,26111,0,1765,544,17,17,23678,2524,0,1231,871,626,915,1038,9890,4495,1256,0,6030,33,33,0,0,339,1673,1062,544,10411,374,407,50,17,1368,1303,1100,4410,241,4663,339,0,3896,1046,3222,6907,5275,6217,3880,4877,756,3783,3073,1324,129,1802,34,915,2006,5301,0,0,65,33,389,66,1187,2211,113,882,0,0,154,0,439,539,0,67,10896,915,48,915,3451,0,975,198,0,33,339,669,0,0,0,33,138659,50866,36820,38448,20450,2515,2132,2810,19806,6847,3046,3524,0,1255,1817,74341,33169,29346,1799,3963,1124,583,39202,420,22051,761,0,6553,2333,0,6828,0,5232,5789,133,4300,3804,8601,8708,0,0,33,33,0,1883,370,370,1463,116,439,0,17,0,0,4326,0,0,2029,17,0,422,972,0,0,551,0,100,489,0,66,1360,1183,33,0,360,1044,370,370,0,0,50,11,722,31,0,458,50,50,0,17,0,0,846,0,878,0,150,370,0,50,50,387,1079,403,67,0,2534,0,370,0,389,474,0,339,422,370,370,0,809,370,370,370,403,392,370,370,0,389,0,33,33,0,0,0,0,0,62,6215,117,67,152,956,0,11,0,79,1419,1168,0,0,0,0,0,389,0,0,0,0,607,389,17,420,853,0,339,50,17,0,218,2549,50,0,771,0,0,0,973
DINP_high_wk40_control_d2_F,20334,4134,6779,1336,13443,13160,214,1686,2163,705,28,1051,1051,1511,298,7339,3159,1774,20341,0,18063,7074,0,5379,1302,6756,2631,353,959,4202,860,958,2032,82,969,556,2313,544,25,2057,0,13,0,482,1681,572,0,85,223,1504,377,2298,1941,1586,13,1548,2591,26834,0,1645,506,13,13,24183,2545,0,1240,883,623,859,942,9983,4556,1239,0,6095,28,28,0,0,353,1578,1017,506,10416,378,406,41,13,1389,1332,1127,4262,222,4601,353,0,3882,1003,3227,6919,5338,6146,3865,5007,722,3825,2996,1245,117,1742,25,934,1941,5336,0,0,57,28,393,56,1144,2128,102,862,0,0,160,0,434,516,0,53,11017,934,45,934,3503,0,957,168,0,28,353,678,0,0,0,28,138241,50209,36581,37967,20343,2302,2039,2817,19231,6792,3002,3470,0,1255,1849,74899,32870,29476,1747,3963,1034,430,40685,425,22309,774,0,6579,2364,0,6888,0,5237,5672,111,4335,3813,8683,8798,0,0,28,28,0,1906,385,385,1480,97,434,0,13,0,0,4300,0,0,2036,13,0,422,916,0,0,539,0,82,475,0,56,1358,1196,28,0,358,1007,385,385,0,0,41,9,712,32,0,444,41,41,0,13,0,0,840,0,868,0,122,385,0,41,41,397,1122,413,53,0,2572,0,385,0,393,459,0,353,422,385,385,0,819,385,385,385,413,403,385,385,0,393,0,28,28,0,0,0,0,0,64,6286,94,53,119,948,0,9,0,77,1474,1180,0,0,0,0,0,393,0,0,0,0,614,393,13,425,779,0,353,41,13,0,220,2587,41,0,801,0,0,0,960
DINP_high_wk40_control_d2_G,20484,4138,6753,1280,13496,13225,210,1640,2172,713,31,1052,1052,1523,316,7374,3168,1752,20426,0,18097,7058,0,5354,1301,6697,2646,357,926,4213,861,971,2021,77,970,501,2333,543,15,2040,0,7,0,490,1681,573,0,93,218,1511,386,2295,1918,1588,7,1565,2620,27006,0,1693,538,7,7,24382,2563,0,1249,887,627,909,974,10006,4545,1222,0,6133,31,31,0,0,357,1613,1044,538,10387,371,403,39,7,1389,1341,1125,4262,229,4557,357,1,3870,990,3248,6907,5348,6105,3861,5068,721,3847,3004,1249,126,1759,15,945,1988,5351,0,0,47,31,395,62,1128,2099,87,835,0,0,162,0,434,511,0,46,11064,945,40,945,3519,0,962,141,0,31,356,686,0,0,0,31,138390,50208,36474,37939,20331,2245,1997,2788,19080,6853,2941,3511,0,1268,1865,74423,32270,29463,1729,3932,937,269,41145,427,22411,783,0,6634,2372,0,6883,0,5240,5614,93,4352,3804,8659,8796,0,0,31,31,0,1927,389,389,1500,101,434,0,7,0,0,4260,0,0,2046,7,0,426,960,0,0,538,0,77,472,0,62,1360,1209,31,0,347,992,389,389,0,0,39,10,706,33,0,425,39,39,0,8,0,0,836,0,867,0,116,389,0,39,39,396,1134,420,46,0,2590,0,389,0,395,448,0,356,426,389,389,0,822,389,389,389,420,410,389,389,0,395,0,31,31,0,0,0,0,0,65,6342,85,46,99,956,0,10,0,72,1491,1185,0,0,0,0,0,395,0,0,0,0,621,395,7,427,706,0,356,39,8,0,226,2614,39,0,810,0,0,0,963
DINP_high_wk40_dinp_d2_A,18508,4366,6769,1713,12620,12351,261,2176,2033,597,32,956,956,1561,395,7309,3040,2170,19413,0,17360,7139,0,5784,1352,7349,2629,299,1425,4240,853,818,2215,153,1038,1132,2240,638,90,2068,0,44,0,467,2211,667,0,95,365,1391,432,2405,2004,1542,44,1409,2240,24078,0,1830,506,44,44,21982,2420,0,1183,830,618,848,1111,9619,4413,1352,0,5763,32,32,0,0,298,1735,1055,506,10512,387,420,76,44,1328,1211,1056,4705,253,4948,298,2,3964,1174,3134,6924,5111,6507,3922,4400,830,3621,3202,1471,123,1865,89,840,1967,5175,0,0,116,32,374,63,1329,2484,188,1016,0,0,135,0,451,603,0,121,10482,840,72,840,3290,0,993,353,0,32,298,623,0,0,0,32,138963,52168,37695,39509,20714,3138,2474,2898,21481,6744,3347,3488,0,1208,1698,74908,35873,29123,1962,4070,1642,1454,34680,402,21162,705,0,6304,2242,0,6722,0,5208,6220,237,4169,3816,8519,8531,0,0,32,32,0,1762,325,325,1360,140,451,0,44,0,0,4516,0,0,1982,44,0,406,926,0,0,582,0,152,527,0,64,1358,1111,32,0,406,1170,325,325,0,0,76,11,761,27,0,553,76,76,0,45,0,0,869,0,901,0,229,325,0,76,76,370,949,357,121,0,2393,0,325,0,374,539,0,298,406,325,325,0,775,325,325,325,357,346,325,325,0,375,0,32,32,0,0,0,0,0,54,5871,197,121,285,943,0,11,0,99,1249,1124,0,0,0,0,0,374,0,0,0,0,569,374,44,402,1257,0,298,76,45,0,194,2380,76,0,678,0,0,0,987
