feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV049	exposure	bps	0.00211078445388894	0.00231536656449707	14	14	0.397105286954537	0.709088036679229
ASV050	exposure	bps	-0.00247505896581815	0.00261689873813119	14	8	0.380765594879276	0.709088036679229
ASV056	exposure	bps	0.000484523263375241	0.0005093513888322	14	14	0.378204100586889	0.709088036679229
ASV058	exposure	bps	0.000634399447363517	0.000698566036267953	14	6	0.398807674453455	0.709088036679229
ASV059	exposure	bps	-0.000880355571730138	0.000586593818138864	14	14	0.184081843462337	0.709088036679229
ASV062	exposure	bps	0.000919359146673801	0.000595166783368307	14	12	0.173368742058501	0.709088036679229
ASV063	exposure	bps	0.00319304666296048	0.00148807712385911	14	14	0.075547847841521	0.709088036679229
ASV065	exposure	bps	-0.00159228634505963	0.00140054897807848	14	6	0.298937044023066	0.709088036679229
ASV066	exposure	bps	0.000566213890478734	0.000398693610453675	14	6	0.205370737199833	0.709088036679229
ASV067	exposure	bps	0.00258767878545391	0.0015239061686874	14	12	0.14041587888778	0.709088036679229
ASV068	exposure	bps	0.00167805219385057	0.00102646752272414	14	13	0.153211942274056	0.709088036679229
ASV070	exposure	bps	0.000922731387661012	0.000757773224982233	14	6	0.269053417109415	0.709088036679229
ASV072	exposure	bps	-0.00122430748029198	0.00133049634640031	14	14	0.392967062293034	0.709088036679229
ASV075	exposure	bps	0.00061672060568763	0.000378659685880786	14	6	0.154501094903157	0.709088036679229
ASV084	exposure	bps	0.000803521667755101	0.00090213888805136	14	8	0.407392353776969	0.709088036679229
ASV093	exposure	bps	0.00104734419957382	0.0010990857604725	14	4	0.377423963570926	0.709088036679229
ASV023	exposure	bps	0.00687911776389941	0.00860861531569057	14	14	0.454695396185698	0.717408291759656
ASV052	exposure	bps	0.00232511796453791	0.00289857272998675	14	6	0.453051998071435	0.717408291759656
ASV044	exposure	bps	0.00150927476837464	0.00206093875525954	14	14	0.491575358984688	0.758735880172018
ASV025	exposure	bps	0.00426297105102399	0.00609220800298261	14	13	0.510293702794564	0.770869210604554
ASV013	exposure	bps	-0.00381287632290357	0.00560171321399838	14	14	0.521471225888852	0.771342854960594
ASV061	exposure	bps	0.000227190455712698	0.000366698684082556	14	6	0.558327629300959	0.792825233607362
ASV064	exposure	bps	0.00105733127335724	0.00166290518031893	14	6	0.548354373294071	0.792825233607362
ASV004	exposure	bps	-0.0117323201701688	0.0297679813870897	14	13	0.707114729801207	0.874731995049421
ASV011	exposure	bps	0.00100221008869991	0.0023794545092536	14	13	0.688285299773866	0.874731995049421
ASV018	exposure	bps	0.00137865165221296	0.00346944281536578	14	14	0.704845519597445	0.874731995049421
ASV029	exposure	bps	-0.00124175620123674	0.00323795681201487	14	14	0.714569798772767	0.874731995049421
ASV055	exposure	bps	-0.000637566501248458	0.00162647015706351	14	14	0.708607418101262	0.874731995049421
ASV083	exposure	bps	-0.000437348635600495	0.000963423959721247	14	12	0.665820925036654	0.874731995049421
ASV091	exposure	bps	0.000547994404421977	0.00113105029106674	14	3	0.645209075734919	0.874731995049421
ASV092	exposure	bps	0.000197343526195576	0.000497118135896159	14	8	0.705121380583213	0.874731995049421
ASV097	exposure	bps	-0.000506586827131084	0.00152140747727898	14	9	0.750481934508304	0.90312232796762
ASV035	exposure	bps	-0.000791794207598942	0.002682065798822	14	14	0.777776637322948	0.908237133140952
ASV051	exposure	bps	0.000245297780978038	0.00084083727523267	14	14	0.780316410163353	0.908237133140952
ASV015	exposure	bps	0.00127391807823052	0.00533284715499341	14	14	0.819147712665851	0.938056251601217
ASV027	exposure	bps	-0.000713600605823245	0.00368626065801284	14	14	0.852888950270105	0.946173679205897
ASV045	exposure	bps	0.000753394821390251	0.00384823813139449	14	14	0.851247108816696	0.946173679205897
ASV042	exposure	bps	-0.000273392779791184	0.00171875668074147	14	14	0.878837406057764	0.959960858924634
ASV007	exposure	bps	-0.00187947868523741	0.0182384472380985	14	14	0.921280986993543	0.972323164303344
ASV022	exposure	bps	-0.00025209491244106	0.00697048275014223	14	14	0.972323164303344	0.972323164303344
ASV037	exposure	bps	5.99038723860801e-05	0.000917670389474643	14	14	0.950073148822152	0.972323164303344
ASV041	exposure	bps	9.24367945658787e-05	0.00210810395105488	14	11	0.966448172566374	0.972323164303344
ASV069	exposure	bps	-0.000228213824921144	0.0024806879790807	14	14	0.92969576912349	0.972323164303344
ASV082	exposure	bps	-3.29958394498677e-05	0.0003782504109083	14	6	0.933324935176409	0.972323164303344
