culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d2	Carbon metabolism	-0.3876612308581848	16.0296362659267	-0.9139242863195254	0.3721046903698839	0.7313781845201166	-6.371252269850345
d2	Cyanoamino acid metabolism	-0.3876612308581848	16.0296362659267	-0.9139242863195254	0.3721046903698839	0.7313781845201166	-6.371252269850345
d2	Biosynthesis of secondary metabolites	-0.18171042313597024	23.42883369130802	-0.7609380693136528	0.45594937829914695	0.8523450388001347	-6.499605002281843
d2	Butanoate metabolism	0.27261071837405876	15.59900228230049	0.7520844496596774	0.46113211146169253	0.8523450388001347	-6.506361563728989
d2	Isoflavonoid biosynthesis	-0.2398615042288117	22.08072590014235	-0.7507259598193129	0.46193047988955827	0.8523450388001347	-6.507391693544785
d2	Benzoate degradation	-0.22010976750561623	15.102037052820451	-0.7479642444777758	0.46355607373340657	0.8523450388001347	-6.5094804653371225
d2	Sesquiterpenoid and triterpenoid biosynthesis	0.17813300802665827	22.249502035286863	0.6717103899077967	0.50977964520203	0.8930116134713932	-6.564271026477517
d2	Cutin, suberine and wax biosynthesis	0.3704626171506222	19.05506634139724	0.6276840297035828	0.5376140688339045	0.8930116134713932	-6.593348747171624
d2	Serotonergic synapse	0.16402971099010485	16.2856033195753	0.6025818945521403	0.5538462285231189	0.8930116134713932	-6.6090815203168916
d2	Diterpenoid biosynthesis	0.24500433519890985	19.571612300766557	0.5099458499303104	0.6159082269348344	0.8930116134713932	-6.66176759301931
d2	Degradation of flavonoids	-0.2543322773278418	19.659663153503345	-0.47109080872624104	0.642890468945264	0.8930116134713932	-6.681325940567906
d2	Amino sugar and nucleotide sugar metabolism	0.11513245143562369	18.631027445998136	0.4176060086944008	0.6808735287146486	0.8930116134713932	-6.705768932072792
d2	Arabinogalactan biosynthesis - Mycobacterium	0.11513245143562369	18.631027445998136	0.4176060086944008	0.6808735287146486	0.8930116134713932	-6.705768932072792
d2	Galactose metabolism	0.11513245143562369	18.631027445998136	0.4176060086944008	0.6808735287146486	0.8930116134713932	-6.705768932072792
d2	Lysine degradation	0.12931290281698082	16.157925841147808	0.4156635999038925	0.6822703510154847	0.8930116134713932	-6.706602333658654
d2	Eicosanoids	0.11557251744820508	15.392090861398145	0.3861566364220001	0.7036314427247348	0.8930116134713932	-6.7187927064579975
d2	Carotenoid biosynthesis	-0.1514797378210822	18.812171660406786	-0.36022600868163496	0.7226150597765729	0.8930116134713932	-6.728776123840515
d2	Inositol phosphate metabolism	-0.1514797378210822	18.812171660406786	-0.36022600868163496	0.7226150597765729	0.8930116134713932	-6.728776123840515
d2	Alanine, aspartate and glutamate metabolism	-0.1076435609923977	14.703485571796337	-0.31350129522503506	0.7572841190730893	0.8930116134713932	-6.745035893594779
d2	Aminobenzoate degradation	-0.1076435609923977	14.703485571796337	-0.31350129522503506	0.7572841190730893	0.8930116134713932	-6.745035893594779
d2	Arginine biosynthesis	-0.1076435609923977	14.703485571796337	-0.31350129522503506	0.7572841190730893	0.8930116134713932	-6.745035893594779
d2	Biosynthesis of 12-, 14- and 16-membered macrolides	-0.1076435609923977	14.703485571796337	-0.31350129522503506	0.7572841190730893	0.8930116134713932	-6.745035893594779
d2	Fatty acid degradation	-0.1076435609923977	14.703485571796337	-0.31350129522503506	0.7572841190730893	0.8930116134713932	-6.745035893594779
d2	Oxytocin signaling pathway	-0.1076435609923977	14.703485571796337	-0.31350129522503506	0.7572841190730893	0.8930116134713932	-6.745035893594779
