feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV019	exposure	dinp	0.00159396499903339	0.00568908709912308	14	14	0.788749109510927	0.918948905127833
ASV033	exposure	dinp	0.00220869030485745	0.00760138102430301	14	14	0.781166204454003	0.918948905127833
ASV037	exposure	dinp	-0.000574464041454464	0.00164700258500389	14	14	0.73915785233872	0.918948905127833
ASV043	exposure	dinp	0.000742533234786045	0.00309226029044627	14	14	0.818225957451156	0.918948905127833
ASV056	exposure	dinp	-0.000239108496842182	0.000895404568304889	14	14	0.798379908122711	0.918948905127833
ASV097	exposure	dinp	0.000191548495919616	0.000744503205443918	14	14	0.805555902531497	0.918948905127833
ASV013	exposure	dinp	0.000852529304600098	0.00499924527078455	14	14	0.870197269970981	0.941679537172953
ASV115	exposure	dinp	7.33475669856443e-05	0.000441261815646978	14	3	0.873441889551725	0.941679537172953
ASV022	exposure	dinp	0.00112622110366071	0.0141806256807565	14	14	0.938007861247224	0.965773105608364
ASV029	exposure	dinp	0.000173401695194769	0.00275032361802876	14	14	0.951776393932881	0.965773105608364
ASV034	exposure	dinp	-6.7835108398814e-05	0.000687556666847283	14	14	0.924620944055302	0.965773105608364
ASV046	exposure	dinp	-0.000378952576265793	0.00340496861530556	14	14	0.915012888235859	0.965773105608364
ASV062	exposure	dinp	6.87269656358937e-05	0.00176370847624836	14	9	0.970180674741981	0.970180674741981
